part,filename,rel_path,label,original,group_id,split
dfdc_train_part_00,exseruhiuk.mp4,dfdc_train_part_00/exseruhiuk.mp4,REAL,,exseruhiuk.mp4,train
dfdc_train_part_00,wpvnnqoqvc.mp4,dfdc_train_part_00/wpvnnqoqvc.mp4,FAKE,srfefmyjvt.mp4,srfefmyjvt.mp4,train
dfdc_train_part_00,lnhkjhyhvw.mp4,dfdc_train_part_00/lnhkjhyhvw.mp4,REAL,,lnhkjhyhvw.mp4,train
dfdc_train_part_00,coujjnypba.mp4,dfdc_train_part_00/coujjnypba.mp4,FAKE,dxfdovivlw.mp4,dxfdovivlw.mp4,train
dfdc_train_part_00,zepsangjjb.mp4,dfdc_train_part_00/zepsangjjb.mp4,FAKE,nrnklcxdzq.mp4,nrnklcxdzq.mp4,train
dfdc_train_part_00,nflbwkeqpz.mp4,dfdc_train_part_00/nflbwkeqpz.mp4,FAKE,gnmmhlbzge.mp4,gnmmhlbzge.mp4,train
dfdc_train_part_00,poxhzrfhha.mp4,dfdc_train_part_00/poxhzrfhha.mp4,FAKE,rnpefxwptv.mp4,rnpefxwptv.mp4,train
dfdc_train_part_00,kcidxranvr.mp4,dfdc_train_part_00/kcidxranvr.mp4,FAKE,dpevefkefv.mp4,dpevefkefv.mp4,train
dfdc_train_part_00,ybdtkypwez.mp4,dfdc_train_part_00/ybdtkypwez.mp4,FAKE,wynotylpnm.mp4,wynotylpnm.mp4,train
dfdc_train_part_00,nokldtllhe.mp4,dfdc_train_part_00/nokldtllhe.mp4,FAKE,rmufsuogzn.mp4,rmufsuogzn.mp4,train
dfdc_train_part_00,queqdqiqwj.mp4,dfdc_train_part_00/queqdqiqwj.mp4,FAKE,uprwuohbwx.mp4,uprwuohbwx.mp4,train
dfdc_train_part_00,fedcdqtboz.mp4,dfdc_train_part_00/fedcdqtboz.mp4,FAKE,jytrvwlewz.mp4,jytrvwlewz.mp4,train
dfdc_train_part_00,qwvxbksoeo.mp4,dfdc_train_part_00/qwvxbksoeo.mp4,FAKE,wynotylpnm.mp4,wynotylpnm.mp4,train
dfdc_train_part_00,yncjoacwmk.mp4,dfdc_train_part_00/yncjoacwmk.mp4,FAKE,fnslimfagb.mp4,fnslimfagb.mp4,train
dfdc_train_part_00,prdrkaxeob.mp4,dfdc_train_part_00/prdrkaxeob.mp4,REAL,,prdrkaxeob.mp4,train
dfdc_train_part_00,tynejafvov.mp4,dfdc_train_part_00/tynejafvov.mp4,FAKE,dhjnjkzuhq.mp4,dhjnjkzuhq.mp4,train
dfdc_train_part_00,xnkktewjmu.mp4,dfdc_train_part_00/xnkktewjmu.mp4,FAKE,lnhkjhyhvw.mp4,lnhkjhyhvw.mp4,train
dfdc_train_part_00,fjrueenjyp.mp4,dfdc_train_part_00/fjrueenjyp.mp4,FAKE,nrnklcxdzq.mp4,nrnklcxdzq.mp4,train
dfdc_train_part_00,wmooshykkb.mp4,dfdc_train_part_00/wmooshykkb.mp4,FAKE,ucthmsajay.mp4,ucthmsajay.mp4,train
dfdc_train_part_00,epwesrdmpt.mp4,dfdc_train_part_00/epwesrdmpt.mp4,FAKE,wynotylpnm.mp4,wynotylpnm.mp4,train
dfdc_train_part_00,augwyjvlqa.mp4,dfdc_train_part_00/augwyjvlqa.mp4,FAKE,hicjuubiau.mp4,hicjuubiau.mp4,train
dfdc_train_part_00,efktbhpilh.mp4,dfdc_train_part_00/efktbhpilh.mp4,FAKE,srfefmyjvt.mp4,srfefmyjvt.mp4,train
dfdc_train_part_00,lvuvvfmmli.mp4,dfdc_train_part_00/lvuvvfmmli.mp4,FAKE,fsaronfupy.mp4,fsaronfupy.mp4,train
dfdc_train_part_00,ilflslfgbn.mp4,dfdc_train_part_00/ilflslfgbn.mp4,FAKE,ucthmsajay.mp4,ucthmsajay.mp4,train
dfdc_train_part_00,vmdpfyfkwi.mp4,dfdc_train_part_00/vmdpfyfkwi.mp4,FAKE,lnjkpdviqb.mp4,lnjkpdviqb.mp4,train
dfdc_train_part_00,xssuxipwtu.mp4,dfdc_train_part_00/xssuxipwtu.mp4,FAKE,rktrpsdlci.mp4,rktrpsdlci.mp4,train
dfdc_train_part_00,kfbdnasciu.mp4,dfdc_train_part_00/kfbdnasciu.mp4,FAKE,wfzjxzhdkj.mp4,wfzjxzhdkj.mp4,train
dfdc_train_part_00,dzpokpqpxr.mp4,dfdc_train_part_00/dzpokpqpxr.mp4,FAKE,kqlvggiqee.mp4,kqlvggiqee.mp4,train
dfdc_train_part_00,awfjdqqygu.mp4,dfdc_train_part_00/awfjdqqygu.mp4,FAKE,vpmyeepbep.mp4,vpmyeepbep.mp4,train
dfdc_train_part_00,rdbxcbseek.mp4,dfdc_train_part_00/rdbxcbseek.mp4,FAKE,yxvmusxvcz.mp4,yxvmusxvcz.mp4,train
dfdc_train_part_00,kfnrvxndoj.mp4,dfdc_train_part_00/kfnrvxndoj.mp4,FAKE,fsaronfupy.mp4,fsaronfupy.mp4,train
dfdc_train_part_00,pqdeutauqc.mp4,dfdc_train_part_00/pqdeutauqc.mp4,REAL,,pqdeutauqc.mp4,train
dfdc_train_part_00,uwzlafwdra.mp4,dfdc_train_part_00/uwzlafwdra.mp4,FAKE,vtunvalyji.mp4,vtunvalyji.mp4,train
dfdc_train_part_00,hsbljbsgxr.mp4,dfdc_train_part_00/hsbljbsgxr.mp4,FAKE,hivnldfvyl.mp4,hivnldfvyl.mp4,train
dfdc_train_part_00,dsvopuhqiz.mp4,dfdc_train_part_00/dsvopuhqiz.mp4,FAKE,gnmmhlbzge.mp4,gnmmhlbzge.mp4,train
dfdc_train_part_00,gwzfugbidx.mp4,dfdc_train_part_00/gwzfugbidx.mp4,FAKE,nweufafotd.mp4,nweufafotd.mp4,train
dfdc_train_part_00,untxvzuldz.mp4,dfdc_train_part_00/untxvzuldz.mp4,FAKE,xdezcezszc.mp4,xdezcezszc.mp4,train
dfdc_train_part_00,omrtielsni.mp4,dfdc_train_part_00/omrtielsni.mp4,FAKE,fsaronfupy.mp4,fsaronfupy.mp4,train
dfdc_train_part_00,maxybxfgts.mp4,dfdc_train_part_00/maxybxfgts.mp4,FAKE,hivnldfvyl.mp4,hivnldfvyl.mp4,train
dfdc_train_part_00,bytfrsxnwi.mp4,dfdc_train_part_00/bytfrsxnwi.mp4,FAKE,uprwuohbwx.mp4,uprwuohbwx.mp4,train
dfdc_train_part_00,rmplscucbt.mp4,dfdc_train_part_00/rmplscucbt.mp4,FAKE,fnslimfagb.mp4,fnslimfagb.mp4,train
dfdc_train_part_00,dzlpfpszyv.mp4,dfdc_train_part_00/dzlpfpszyv.mp4,FAKE,dhjnjkzuhq.mp4,dhjnjkzuhq.mp4,train
dfdc_train_part_00,xjzkfqddyk.mp4,dfdc_train_part_00/xjzkfqddyk.mp4,REAL,,xjzkfqddyk.mp4,train
dfdc_train_part_00,pmmhsciico.mp4,dfdc_train_part_00/pmmhsciico.mp4,FAKE,gnmmhlbzge.mp4,gnmmhlbzge.mp4,train
dfdc_train_part_00,yihsmubqwx.mp4,dfdc_train_part_00/yihsmubqwx.mp4,FAKE,vtunvalyji.mp4,vtunvalyji.mp4,train
dfdc_train_part_00,dwkkqhxclz.mp4,dfdc_train_part_00/dwkkqhxclz.mp4,FAKE,rnpefxwptv.mp4,rnpefxwptv.mp4,train
dfdc_train_part_00,hdgfgvcoqk.mp4,dfdc_train_part_00/hdgfgvcoqk.mp4,FAKE,prdrkaxeob.mp4,prdrkaxeob.mp4,train
dfdc_train_part_00,jstwvimaml.mp4,dfdc_train_part_00/jstwvimaml.mp4,FAKE,jytrvwlewz.mp4,jytrvwlewz.mp4,train
dfdc_train_part_00,rfjuhbnlro.mp4,dfdc_train_part_00/rfjuhbnlro.mp4,FAKE,uqtqhiqymz.mp4,uqtqhiqymz.mp4,train
dfdc_train_part_00,rqlpmeyhqh.mp4,dfdc_train_part_00/rqlpmeyhqh.mp4,FAKE,vpmyeepbep.mp4,vpmyeepbep.mp4,train
dfdc_train_part_00,pilxtozlrg.mp4,dfdc_train_part_00/pilxtozlrg.mp4,FAKE,jytrvwlewz.mp4,jytrvwlewz.mp4,train
dfdc_train_part_00,snjzgkxvym.mp4,dfdc_train_part_00/snjzgkxvym.mp4,FAKE,rmufsuogzn.mp4,rmufsuogzn.mp4,train
dfdc_train_part_00,koxwykmawn.mp4,dfdc_train_part_00/koxwykmawn.mp4,FAKE,syxobtuucp.mp4,syxobtuucp.mp4,train
dfdc_train_part_00,whpyhuicpe.mp4,dfdc_train_part_00/whpyhuicpe.mp4,FAKE,kqlvggiqee.mp4,kqlvggiqee.mp4,train
dfdc_train_part_00,zrueallpey.mp4,dfdc_train_part_00/zrueallpey.mp4,FAKE,xjzkfqddyk.mp4,xjzkfqddyk.mp4,train
dfdc_train_part_00,wjypybysuw.mp4,dfdc_train_part_00/wjypybysuw.mp4,FAKE,jzupayeuln.mp4,jzupayeuln.mp4,train
dfdc_train_part_00,fufcmupzen.mp4,dfdc_train_part_00/fufcmupzen.mp4,REAL,,fufcmupzen.mp4,train
dfdc_train_part_00,tkyrsegtdw.mp4,dfdc_train_part_00/tkyrsegtdw.mp4,FAKE,jytrvwlewz.mp4,jytrvwlewz.mp4,train
dfdc_train_part_00,sakziaduuh.mp4,dfdc_train_part_00/sakziaduuh.mp4,FAKE,xkfliqnmwt.mp4,xkfliqnmwt.mp4,train
dfdc_train_part_00,uraibiaste.mp4,dfdc_train_part_00/uraibiaste.mp4,FAKE,nweufafotd.mp4,nweufafotd.mp4,train
dfdc_train_part_00,aiuimrebtg.mp4,dfdc_train_part_00/aiuimrebtg.mp4,FAKE,vpmyeepbep.mp4,vpmyeepbep.mp4,train
dfdc_train_part_00,mdihiuwzea.mp4,dfdc_train_part_00/mdihiuwzea.mp4,FAKE,nweufafotd.mp4,nweufafotd.mp4,train
dfdc_train_part_00,fybkxkgstv.mp4,dfdc_train_part_00/fybkxkgstv.mp4,FAKE,wynotylpnm.mp4,wynotylpnm.mp4,train
dfdc_train_part_00,gwsmeakcic.mp4,dfdc_train_part_00/gwsmeakcic.mp4,FAKE,ldtgofdaqg.mp4,ldtgofdaqg.mp4,train
dfdc_train_part_00,dywronddes.mp4,dfdc_train_part_00/dywronddes.mp4,FAKE,eppyqpgewp.mp4,eppyqpgewp.mp4,train
dfdc_train_part_00,kezvvweubg.mp4,dfdc_train_part_00/kezvvweubg.mp4,FAKE,xjzkfqddyk.mp4,xjzkfqddyk.mp4,train
dfdc_train_part_00,mfvqmuulak.mp4,dfdc_train_part_00/mfvqmuulak.mp4,FAKE,qyqufaskjs.mp4,qyqufaskjs.mp4,train
dfdc_train_part_00,zpilavstvx.mp4,dfdc_train_part_00/zpilavstvx.mp4,FAKE,hivnldfvyl.mp4,hivnldfvyl.mp4,train
dfdc_train_part_00,yzuestxcbq.mp4,dfdc_train_part_00/yzuestxcbq.mp4,FAKE,uqtqhiqymz.mp4,uqtqhiqymz.mp4,train
dfdc_train_part_00,mpuugiqewv.mp4,dfdc_train_part_00/mpuugiqewv.mp4,FAKE,wynotylpnm.mp4,wynotylpnm.mp4,train
dfdc_train_part_00,cfyayetydv.mp4,dfdc_train_part_00/cfyayetydv.mp4,FAKE,dxfdovivlw.mp4,dxfdovivlw.mp4,train
dfdc_train_part_00,frmzkdhkzw.mp4,dfdc_train_part_00/frmzkdhkzw.mp4,FAKE,yljecirelf.mp4,yljecirelf.mp4,train
dfdc_train_part_00,zcnslhnnhl.mp4,dfdc_train_part_00/zcnslhnnhl.mp4,FAKE,fsaronfupy.mp4,fsaronfupy.mp4,train
dfdc_train_part_00,gtdjfweoyr.mp4,dfdc_train_part_00/gtdjfweoyr.mp4,FAKE,gnmmhlbzge.mp4,gnmmhlbzge.mp4,train
dfdc_train_part_00,gxonqiyzpk.mp4,dfdc_train_part_00/gxonqiyzpk.mp4,FAKE,prdrkaxeob.mp4,prdrkaxeob.mp4,train
dfdc_train_part_00,haxnhfvqvs.mp4,dfdc_train_part_00/haxnhfvqvs.mp4,FAKE,xkfliqnmwt.mp4,xkfliqnmwt.mp4,train
dfdc_train_part_00,rrdamrrple.mp4,dfdc_train_part_00/rrdamrrple.mp4,FAKE,uprwuohbwx.mp4,uprwuohbwx.mp4,train
dfdc_train_part_00,gccnvdoknm.mp4,dfdc_train_part_00/gccnvdoknm.mp4,FAKE,eiwtggvtfp.mp4,eiwtggvtfp.mp4,train
dfdc_train_part_00,qcjwsygnxe.mp4,dfdc_train_part_00/qcjwsygnxe.mp4,FAKE,kqlvggiqee.mp4,kqlvggiqee.mp4,train
dfdc_train_part_00,ryccazlbju.mp4,dfdc_train_part_00/ryccazlbju.mp4,FAKE,heiyoojifp.mp4,heiyoojifp.mp4,train
dfdc_train_part_00,hasjjkoygr.mp4,dfdc_train_part_00/hasjjkoygr.mp4,FAKE,fopjiyxiqd.mp4,fopjiyxiqd.mp4,train
dfdc_train_part_00,tdontxxzek.mp4,dfdc_train_part_00/tdontxxzek.mp4,FAKE,xcruhaccxc.mp4,xcruhaccxc.mp4,train
dfdc_train_part_00,rxicpvwbdn.mp4,dfdc_train_part_00/rxicpvwbdn.mp4,FAKE,heiyoojifp.mp4,heiyoojifp.mp4,train
dfdc_train_part_00,oyqgwjdwaj.mp4,dfdc_train_part_00/oyqgwjdwaj.mp4,FAKE,fopjiyxiqd.mp4,fopjiyxiqd.mp4,train
dfdc_train_part_00,uotkopqsnc.mp4,dfdc_train_part_00/uotkopqsnc.mp4,FAKE,xjzkfqddyk.mp4,xjzkfqddyk.mp4,train
dfdc_train_part_00,umpscxhfsk.mp4,dfdc_train_part_00/umpscxhfsk.mp4,FAKE,xdezcezszc.mp4,xdezcezszc.mp4,train
dfdc_train_part_00,lokzwdldxp.mp4,dfdc_train_part_00/lokzwdldxp.mp4,REAL,,lokzwdldxp.mp4,train
dfdc_train_part_00,dkojxwpvza.mp4,dfdc_train_part_00/dkojxwpvza.mp4,FAKE,fopjiyxiqd.mp4,fopjiyxiqd.mp4,train
dfdc_train_part_00,jgybxxtltz.mp4,dfdc_train_part_00/jgybxxtltz.mp4,FAKE,srfefmyjvt.mp4,srfefmyjvt.mp4,train
dfdc_train_part_00,xykfexpxnv.mp4,dfdc_train_part_00/xykfexpxnv.mp4,FAKE,rktrpsdlci.mp4,rktrpsdlci.mp4,train
dfdc_train_part_00,cxgieqcozm.mp4,dfdc_train_part_00/cxgieqcozm.mp4,FAKE,uqtqhiqymz.mp4,uqtqhiqymz.mp4,train
dfdc_train_part_00,xrqhflacsg.mp4,dfdc_train_part_00/xrqhflacsg.mp4,FAKE,ybnucgidtu.mp4,ybnucgidtu.mp4,train
dfdc_train_part_00,ikpyxzpiiv.mp4,dfdc_train_part_00/ikpyxzpiiv.mp4,FAKE,pqdeutauqc.mp4,pqdeutauqc.mp4,train
dfdc_train_part_00,scxgpnknil.mp4,dfdc_train_part_00/scxgpnknil.mp4,FAKE,yxvmusxvcz.mp4,yxvmusxvcz.mp4,train
dfdc_train_part_00,eefzpdrrji.mp4,dfdc_train_part_00/eefzpdrrji.mp4,FAKE,exxqlfpnbz.mp4,exxqlfpnbz.mp4,train
dfdc_train_part_00,hplxtssgnz.mp4,dfdc_train_part_00/hplxtssgnz.mp4,REAL,,hplxtssgnz.mp4,train
dfdc_train_part_00,yajhwipypq.mp4,dfdc_train_part_00/yajhwipypq.mp4,FAKE,hivnldfvyl.mp4,hivnldfvyl.mp4,train
dfdc_train_part_00,zqjzmarjbk.mp4,dfdc_train_part_00/zqjzmarjbk.mp4,FAKE,heiyoojifp.mp4,heiyoojifp.mp4,train
dfdc_train_part_00,xnmnhtwtex.mp4,dfdc_train_part_00/xnmnhtwtex.mp4,FAKE,vpmyeepbep.mp4,vpmyeepbep.mp4,train
dfdc_train_part_00,yqlojrwakg.mp4,dfdc_train_part_00/yqlojrwakg.mp4,FAKE,xkfliqnmwt.mp4,xkfliqnmwt.mp4,train
dfdc_train_part_00,zpbggelffo.mp4,dfdc_train_part_00/zpbggelffo.mp4,FAKE,eppyqpgewp.mp4,eppyqpgewp.mp4,train
dfdc_train_part_00,ytyptdjoay.mp4,dfdc_train_part_00/ytyptdjoay.mp4,FAKE,pqdeutauqc.mp4,pqdeutauqc.mp4,train
dfdc_train_part_00,etdliwticv.mp4,dfdc_train_part_00/etdliwticv.mp4,FAKE,dpevefkefv.mp4,dpevefkefv.mp4,train
dfdc_train_part_00,zmndlwmybr.mp4,dfdc_train_part_00/zmndlwmybr.mp4,FAKE,uprwuohbwx.mp4,uprwuohbwx.mp4,train
dfdc_train_part_00,culaevxduf.mp4,dfdc_train_part_00/culaevxduf.mp4,FAKE,srfefmyjvt.mp4,srfefmyjvt.mp4,train
dfdc_train_part_00,ddqtkrkmjn.mp4,dfdc_train_part_00/ddqtkrkmjn.mp4,FAKE,srfefmyjvt.mp4,srfefmyjvt.mp4,train
dfdc_train_part_00,atrteuctxr.mp4,dfdc_train_part_00/atrteuctxr.mp4,FAKE,fopjiyxiqd.mp4,fopjiyxiqd.mp4,train
dfdc_train_part_00,toinozytsp.mp4,dfdc_train_part_00/toinozytsp.mp4,FAKE,wynotylpnm.mp4,wynotylpnm.mp4,train
dfdc_train_part_00,sijzcbwppo.mp4,dfdc_train_part_00/sijzcbwppo.mp4,FAKE,onbgbghesu.mp4,onbgbghesu.mp4,train
dfdc_train_part_00,gvbcwuyaot.mp4,dfdc_train_part_00/gvbcwuyaot.mp4,FAKE,xdezcezszc.mp4,xdezcezszc.mp4,train
dfdc_train_part_00,cythdgxpdi.mp4,dfdc_train_part_00/cythdgxpdi.mp4,FAKE,vtunvalyji.mp4,vtunvalyji.mp4,train
dfdc_train_part_00,uqiehguuzl.mp4,dfdc_train_part_00/uqiehguuzl.mp4,FAKE,aayrffkzxn.mp4,aayrffkzxn.mp4,train
dfdc_train_part_00,zyjmvauuzw.mp4,dfdc_train_part_00/zyjmvauuzw.mp4,FAKE,vpmyeepbep.mp4,vpmyeepbep.mp4,train
dfdc_train_part_00,npneqyjgiq.mp4,dfdc_train_part_00/npneqyjgiq.mp4,FAKE,kqlvggiqee.mp4,kqlvggiqee.mp4,train
dfdc_train_part_00,mvnahpueuk.mp4,dfdc_train_part_00/mvnahpueuk.mp4,FAKE,ddtbarpcgo.mp4,ddtbarpcgo.mp4,train
dfdc_train_part_00,voudmumlov.mp4,dfdc_train_part_00/voudmumlov.mp4,FAKE,fnslimfagb.mp4,fnslimfagb.mp4,train
dfdc_train_part_00,xkmpyvtdch.mp4,dfdc_train_part_00/xkmpyvtdch.mp4,FAKE,dxfdovivlw.mp4,dxfdovivlw.mp4,train
dfdc_train_part_00,bbnesewcot.mp4,dfdc_train_part_00/bbnesewcot.mp4,FAKE,aayrffkzxn.mp4,aayrffkzxn.mp4,train
dfdc_train_part_00,biatmogsbv.mp4,dfdc_train_part_00/biatmogsbv.mp4,FAKE,uprwuohbwx.mp4,uprwuohbwx.mp4,train
dfdc_train_part_00,huznbaakma.mp4,dfdc_train_part_00/huznbaakma.mp4,FAKE,rktrpsdlci.mp4,rktrpsdlci.mp4,train
dfdc_train_part_00,hvlqewtbbf.mp4,dfdc_train_part_00/hvlqewtbbf.mp4,FAKE,rmufsuogzn.mp4,rmufsuogzn.mp4,train
dfdc_train_part_00,tnougkhbju.mp4,dfdc_train_part_00/tnougkhbju.mp4,FAKE,fopjiyxiqd.mp4,fopjiyxiqd.mp4,train
dfdc_train_part_00,jquevmhdvc.mp4,dfdc_train_part_00/jquevmhdvc.mp4,FAKE,gnmmhlbzge.mp4,gnmmhlbzge.mp4,train
dfdc_train_part_00,djgbahezbh.mp4,dfdc_train_part_00/djgbahezbh.mp4,FAKE,aayrffkzxn.mp4,aayrffkzxn.mp4,train
dfdc_train_part_00,kihrpdtbwy.mp4,dfdc_train_part_00/kihrpdtbwy.mp4,FAKE,wynotylpnm.mp4,wynotylpnm.mp4,train
dfdc_train_part_00,yuuaxskvqi.mp4,dfdc_train_part_00/yuuaxskvqi.mp4,FAKE,hsbwhlolsn.mp4,hsbwhlolsn.mp4,train
dfdc_train_part_00,cbzxykepbl.mp4,dfdc_train_part_00/cbzxykepbl.mp4,FAKE,fnslimfagb.mp4,fnslimfagb.mp4,train
dfdc_train_part_00,rtwlskwxqy.mp4,dfdc_train_part_00/rtwlskwxqy.mp4,FAKE,chqqxfuuzi.mp4,chqqxfuuzi.mp4,train
dfdc_train_part_00,xnztznqlis.mp4,dfdc_train_part_00/xnztznqlis.mp4,FAKE,gnmmhlbzge.mp4,gnmmhlbzge.mp4,train
dfdc_train_part_00,qowkhqmzam.mp4,dfdc_train_part_00/qowkhqmzam.mp4,FAKE,dxfdovivlw.mp4,dxfdovivlw.mp4,train
dfdc_train_part_00,hpwdlgshqg.mp4,dfdc_train_part_00/hpwdlgshqg.mp4,FAKE,vtunvalyji.mp4,vtunvalyji.mp4,train
dfdc_train_part_00,kkemhrscxz.mp4,dfdc_train_part_00/kkemhrscxz.mp4,FAKE,rnpefxwptv.mp4,rnpefxwptv.mp4,train
dfdc_train_part_00,nbypuhsjwp.mp4,dfdc_train_part_00/nbypuhsjwp.mp4,FAKE,eppyqpgewp.mp4,eppyqpgewp.mp4,train
dfdc_train_part_00,fsdrwikhge.mp4,dfdc_train_part_00/fsdrwikhge.mp4,FAKE,fsaronfupy.mp4,fsaronfupy.mp4,train
dfdc_train_part_00,jdzgjbqksy.mp4,dfdc_train_part_00/jdzgjbqksy.mp4,FAKE,srfefmyjvt.mp4,srfefmyjvt.mp4,train
dfdc_train_part_00,lptoozyjas.mp4,dfdc_train_part_00/lptoozyjas.mp4,FAKE,xjzkfqddyk.mp4,xjzkfqddyk.mp4,train
dfdc_train_part_00,tnwavwcrmn.mp4,dfdc_train_part_00/tnwavwcrmn.mp4,FAKE,ucthmsajay.mp4,ucthmsajay.mp4,train
dfdc_train_part_00,pjkgenkrgb.mp4,dfdc_train_part_00/pjkgenkrgb.mp4,FAKE,srfefmyjvt.mp4,srfefmyjvt.mp4,train
dfdc_train_part_00,jjxzidyitl.mp4,dfdc_train_part_00/jjxzidyitl.mp4,FAKE,fopjiyxiqd.mp4,fopjiyxiqd.mp4,train
dfdc_train_part_00,nyknlonjxq.mp4,dfdc_train_part_00/nyknlonjxq.mp4,FAKE,heiyoojifp.mp4,heiyoojifp.mp4,train
dfdc_train_part_00,swsaoktwgi.mp4,dfdc_train_part_00/swsaoktwgi.mp4,FAKE,prmwoaeeng.mp4,prmwoaeeng.mp4,train
dfdc_train_part_00,dahvuijxob.mp4,dfdc_train_part_00/dahvuijxob.mp4,FAKE,ddtbarpcgo.mp4,ddtbarpcgo.mp4,train
dfdc_train_part_00,tdsndnisso.mp4,dfdc_train_part_00/tdsndnisso.mp4,FAKE,jytrvwlewz.mp4,jytrvwlewz.mp4,train
dfdc_train_part_00,vapznfzfle.mp4,dfdc_train_part_00/vapznfzfle.mp4,FAKE,gnmmhlbzge.mp4,gnmmhlbzge.mp4,train
dfdc_train_part_00,uzrbokfzmp.mp4,dfdc_train_part_00/uzrbokfzmp.mp4,FAKE,nweufafotd.mp4,nweufafotd.mp4,train
dfdc_train_part_00,wczbchfnad.mp4,dfdc_train_part_00/wczbchfnad.mp4,FAKE,jzupayeuln.mp4,jzupayeuln.mp4,train
dfdc_train_part_00,enqxsifggs.mp4,dfdc_train_part_00/enqxsifggs.mp4,FAKE,yxvmusxvcz.mp4,yxvmusxvcz.mp4,train
dfdc_train_part_00,qodykiwotk.mp4,dfdc_train_part_00/qodykiwotk.mp4,FAKE,prmwoaeeng.mp4,prmwoaeeng.mp4,train
dfdc_train_part_00,uhrofvfghh.mp4,dfdc_train_part_00/uhrofvfghh.mp4,FAKE,eiwtggvtfp.mp4,eiwtggvtfp.mp4,train
dfdc_train_part_00,oykagryjjd.mp4,dfdc_train_part_00/oykagryjjd.mp4,FAKE,wfzjxzhdkj.mp4,wfzjxzhdkj.mp4,train
dfdc_train_part_00,iagkfqsiqf.mp4,dfdc_train_part_00/iagkfqsiqf.mp4,FAKE,fsaronfupy.mp4,fsaronfupy.mp4,train
dfdc_train_part_00,ujsihxqppu.mp4,dfdc_train_part_00/ujsihxqppu.mp4,FAKE,xkfliqnmwt.mp4,xkfliqnmwt.mp4,train
dfdc_train_part_00,zvuidmemcp.mp4,dfdc_train_part_00/zvuidmemcp.mp4,FAKE,wynotylpnm.mp4,wynotylpnm.mp4,train
dfdc_train_part_00,jwkgjrmfxp.mp4,dfdc_train_part_00/jwkgjrmfxp.mp4,FAKE,fnslimfagb.mp4,fnslimfagb.mp4,train
dfdc_train_part_00,lgqlkfrnuc.mp4,dfdc_train_part_00/lgqlkfrnuc.mp4,FAKE,fnslimfagb.mp4,fnslimfagb.mp4,train
dfdc_train_part_00,tbujzmjpsl.mp4,dfdc_train_part_00/tbujzmjpsl.mp4,FAKE,heiyoojifp.mp4,heiyoojifp.mp4,train
dfdc_train_part_00,dxdzrfikon.mp4,dfdc_train_part_00/dxdzrfikon.mp4,FAKE,fopjiyxiqd.mp4,fopjiyxiqd.mp4,train
dfdc_train_part_00,nadprinqny.mp4,dfdc_train_part_00/nadprinqny.mp4,FAKE,doniqevxeg.mp4,doniqevxeg.mp4,train
dfdc_train_part_00,yhoincdvdk.mp4,dfdc_train_part_00/yhoincdvdk.mp4,FAKE,eiwtggvtfp.mp4,eiwtggvtfp.mp4,train
dfdc_train_part_00,wclvkepakb.mp4,dfdc_train_part_00/wclvkepakb.mp4,REAL,,wclvkepakb.mp4,train
dfdc_train_part_00,iwtjnrbcbb.mp4,dfdc_train_part_00/iwtjnrbcbb.mp4,FAKE,uprwuohbwx.mp4,uprwuohbwx.mp4,train
dfdc_train_part_00,cthdrbnhpo.mp4,dfdc_train_part_00/cthdrbnhpo.mp4,FAKE,xdezcezszc.mp4,xdezcezszc.mp4,train
dfdc_train_part_00,urvzpbswoh.mp4,dfdc_train_part_00/urvzpbswoh.mp4,FAKE,rnpefxwptv.mp4,rnpefxwptv.mp4,train
dfdc_train_part_00,cqhwesrciw.mp4,dfdc_train_part_00/cqhwesrciw.mp4,FAKE,fopjiyxiqd.mp4,fopjiyxiqd.mp4,train
dfdc_train_part_00,gjxfowkaeo.mp4,dfdc_train_part_00/gjxfowkaeo.mp4,FAKE,yxvmusxvcz.mp4,yxvmusxvcz.mp4,train
dfdc_train_part_00,ktrleojxlf.mp4,dfdc_train_part_00/ktrleojxlf.mp4,FAKE,kqlvggiqee.mp4,kqlvggiqee.mp4,train
dfdc_train_part_00,ysqbnccstr.mp4,dfdc_train_part_00/ysqbnccstr.mp4,FAKE,lzbmwwejxb.mp4,lzbmwwejxb.mp4,train
dfdc_train_part_00,asdzplbhnm.mp4,dfdc_train_part_00/asdzplbhnm.mp4,FAKE,dxfdovivlw.mp4,dxfdovivlw.mp4,train
dfdc_train_part_00,qrkjzekzkc.mp4,dfdc_train_part_00/qrkjzekzkc.mp4,FAKE,jzupayeuln.mp4,jzupayeuln.mp4,train
dfdc_train_part_00,laojqujlsg.mp4,dfdc_train_part_00/laojqujlsg.mp4,FAKE,aayrffkzxn.mp4,aayrffkzxn.mp4,train
dfdc_train_part_00,tvakyyfsvb.mp4,dfdc_train_part_00/tvakyyfsvb.mp4,FAKE,xdezcezszc.mp4,xdezcezszc.mp4,train
dfdc_train_part_00,ridrlfphki.mp4,dfdc_train_part_00/ridrlfphki.mp4,FAKE,jytrvwlewz.mp4,jytrvwlewz.mp4,train
dfdc_train_part_00,smxqivzwed.mp4,dfdc_train_part_00/smxqivzwed.mp4,FAKE,ybnucgidtu.mp4,ybnucgidtu.mp4,train
dfdc_train_part_00,ufaigyxttb.mp4,dfdc_train_part_00/ufaigyxttb.mp4,FAKE,fnslimfagb.mp4,fnslimfagb.mp4,train
