part,filename,rel_path,label,original,group_id
dfdc_train_part_00,pzqxrczvxb.mp4,dfdc_train_part_00/pzqxrczvxb.mp4,FAKE,xjzkfqddyk.mp4,xjzkfqddyk.mp4
dfdc_train_part_00,wzrhdvpktx.mp4,dfdc_train_part_00/wzrhdvpktx.mp4,FAKE,wfzjxzhdkj.mp4,wfzjxzhdkj.mp4
dfdc_train_part_00,tamvgvhhbr.mp4,dfdc_train_part_00/tamvgvhhbr.mp4,FAKE,ljuuovfkgi.mp4,ljuuovfkgi.mp4
dfdc_train_part_00,ewknjjmzqb.mp4,dfdc_train_part_00/ewknjjmzqb.mp4,FAKE,jawgcggquk.mp4,jawgcggquk.mp4
dfdc_train_part_00,brpkkgdggv.mp4,dfdc_train_part_00/brpkkgdggv.mp4,FAKE,uprwuohbwx.mp4,uprwuohbwx.mp4
dfdc_train_part_00,yexeazbqig.mp4,dfdc_train_part_00/yexeazbqig.mp4,REAL,,yexeazbqig.mp4
dfdc_train_part_00,horutnradk.mp4,dfdc_train_part_00/horutnradk.mp4,FAKE,uprwuohbwx.mp4,uprwuohbwx.mp4
dfdc_train_part_00,hivnldfvyl.mp4,dfdc_train_part_00/hivnldfvyl.mp4,REAL,,hivnldfvyl.mp4
dfdc_train_part_00,bqvhlqlrba.mp4,dfdc_train_part_00/bqvhlqlrba.mp4,FAKE,vpmyeepbep.mp4,vpmyeepbep.mp4
dfdc_train_part_00,gvlraqlweh.mp4,dfdc_train_part_00/gvlraqlweh.mp4,FAKE,rnpefxwptv.mp4,rnpefxwptv.mp4
dfdc_train_part_00,lmpfbmeade.mp4,dfdc_train_part_00/lmpfbmeade.mp4,FAKE,psjfwjzrrh.mp4,psjfwjzrrh.mp4
dfdc_train_part_00,duczhwighk.mp4,dfdc_train_part_00/duczhwighk.mp4,FAKE,xkfliqnmwt.mp4,xkfliqnmwt.mp4
dfdc_train_part_00,nombfkmhum.mp4,dfdc_train_part_00/nombfkmhum.mp4,FAKE,ucthmsajay.mp4,ucthmsajay.mp4
dfdc_train_part_00,cemftmsxis.mp4,dfdc_train_part_00/cemftmsxis.mp4,FAKE,jawgcggquk.mp4,jawgcggquk.mp4
dfdc_train_part_00,osmnegfehr.mp4,dfdc_train_part_00/osmnegfehr.mp4,FAKE,qyqufaskjs.mp4,qyqufaskjs.mp4
dfdc_train_part_00,pbvgwcwzkg.mp4,dfdc_train_part_00/pbvgwcwzkg.mp4,FAKE,uprwuohbwx.mp4,uprwuohbwx.mp4
dfdc_train_part_00,gnlvnyrpfq.mp4,dfdc_train_part_00/gnlvnyrpfq.mp4,FAKE,fsaronfupy.mp4,fsaronfupy.mp4
dfdc_train_part_00,kfgdvqjuzu.mp4,dfdc_train_part_00/kfgdvqjuzu.mp4,FAKE,ldtgofdaqg.mp4,ldtgofdaqg.mp4
dfdc_train_part_00,uccwyoqmtq.mp4,dfdc_train_part_00/uccwyoqmtq.mp4,FAKE,xugmhbetrw.mp4,xugmhbetrw.mp4
dfdc_train_part_00,pkkmysbvfh.mp4,dfdc_train_part_00/pkkmysbvfh.mp4,FAKE,fdpisghkmd.mp4,fdpisghkmd.mp4
dfdc_train_part_00,mzxtrdcccw.mp4,dfdc_train_part_00/mzxtrdcccw.mp4,FAKE,gnmmhlbzge.mp4,gnmmhlbzge.mp4
dfdc_train_part_00,kpdsblcqvg.mp4,dfdc_train_part_00/kpdsblcqvg.mp4,FAKE,sttnfyptum.mp4,sttnfyptum.mp4
dfdc_train_part_00,rlffjkxsqq.mp4,dfdc_train_part_00/rlffjkxsqq.mp4,FAKE,fdpisghkmd.mp4,fdpisghkmd.mp4
dfdc_train_part_00,scssmbfchs.mp4,dfdc_train_part_00/scssmbfchs.mp4,FAKE,fdpisghkmd.mp4,fdpisghkmd.mp4
dfdc_train_part_00,cjndhcclqi.mp4,dfdc_train_part_00/cjndhcclqi.mp4,FAKE,uqtqhiqymz.mp4,uqtqhiqymz.mp4
dfdc_train_part_00,wfzjxzhdkj.mp4,dfdc_train_part_00/wfzjxzhdkj.mp4,REAL,,wfzjxzhdkj.mp4
dfdc_train_part_00,erbfxwbqic.mp4,dfdc_train_part_00/erbfxwbqic.mp4,FAKE,fopjiyxiqd.mp4,fopjiyxiqd.mp4
dfdc_train_part_00,drlkcilgmc.mp4,dfdc_train_part_00/drlkcilgmc.mp4,FAKE,srfefmyjvt.mp4,srfefmyjvt.mp4
dfdc_train_part_00,xawrxpyoau.mp4,dfdc_train_part_00/xawrxpyoau.mp4,FAKE,uqtqhiqymz.mp4,uqtqhiqymz.mp4
dfdc_train_part_00,vdnitwfbvr.mp4,dfdc_train_part_00/vdnitwfbvr.mp4,FAKE,xkfliqnmwt.mp4,xkfliqnmwt.mp4
dfdc_train_part_00,gqnkarjtmh.mp4,dfdc_train_part_00/gqnkarjtmh.mp4,FAKE,yxvmusxvcz.mp4,yxvmusxvcz.mp4
dfdc_train_part_00,gfknvvudwk.mp4,dfdc_train_part_00/gfknvvudwk.mp4,FAKE,dpevefkefv.mp4,dpevefkefv.mp4
dfdc_train_part_00,gkqitjodaa.mp4,dfdc_train_part_00/gkqitjodaa.mp4,FAKE,psjfwjzrrh.mp4,psjfwjzrrh.mp4
dfdc_train_part_00,wykqjiughm.mp4,dfdc_train_part_00/wykqjiughm.mp4,FAKE,hsbwhlolsn.mp4,hsbwhlolsn.mp4
dfdc_train_part_00,yimqkeekjm.mp4,dfdc_train_part_00/yimqkeekjm.mp4,FAKE,fopjiyxiqd.mp4,fopjiyxiqd.mp4
dfdc_train_part_00,apedduehoy.mp4,dfdc_train_part_00/apedduehoy.mp4,REAL,,apedduehoy.mp4
dfdc_train_part_00,qjsroipniu.mp4,dfdc_train_part_00/qjsroipniu.mp4,FAKE,apvzjkvnwn.mp4,apvzjkvnwn.mp4
dfdc_train_part_00,dfcoyuhhex.mp4,dfdc_train_part_00/dfcoyuhhex.mp4,FAKE,qyqufaskjs.mp4,qyqufaskjs.mp4
dfdc_train_part_00,bmfkkzheii.mp4,dfdc_train_part_00/bmfkkzheii.mp4,FAKE,ybbrkacebd.mp4,ybbrkacebd.mp4
dfdc_train_part_00,juzjntqofi.mp4,dfdc_train_part_00/juzjntqofi.mp4,FAKE,nhsijqpoda.mp4,nhsijqpoda.mp4
dfdc_train_part_00,ehfmarmsvo.mp4,dfdc_train_part_00/ehfmarmsvo.mp4,FAKE,jawgcggquk.mp4,jawgcggquk.mp4
dfdc_train_part_00,wumkadhelo.mp4,dfdc_train_part_00/wumkadhelo.mp4,FAKE,sttnfyptum.mp4,sttnfyptum.mp4
dfdc_train_part_00,nxnelrhins.mp4,dfdc_train_part_00/nxnelrhins.mp4,FAKE,kqlvggiqee.mp4,kqlvggiqee.mp4
dfdc_train_part_00,xgohnozhqe.mp4,dfdc_train_part_00/xgohnozhqe.mp4,FAKE,wcqvzujamg.mp4,wcqvzujamg.mp4
dfdc_train_part_00,cvqyddpcxj.mp4,dfdc_train_part_00/cvqyddpcxj.mp4,FAKE,nhsijqpoda.mp4,nhsijqpoda.mp4
dfdc_train_part_00,uhakqelqri.mp4,dfdc_train_part_00/uhakqelqri.mp4,FAKE,srfefmyjvt.mp4,srfefmyjvt.mp4
dfdc_train_part_00,kfhmhoxjtx.mp4,dfdc_train_part_00/kfhmhoxjtx.mp4,FAKE,fdpisghkmd.mp4,fdpisghkmd.mp4
dfdc_train_part_00,surcmsyrlz.mp4,dfdc_train_part_00/surcmsyrlz.mp4,FAKE,fnslimfagb.mp4,fnslimfagb.mp4
dfdc_train_part_00,kiswvzlayw.mp4,dfdc_train_part_00/kiswvzlayw.mp4,FAKE,qyqufaskjs.mp4,qyqufaskjs.mp4
dfdc_train_part_00,exseruhiuk.mp4,dfdc_train_part_00/exseruhiuk.mp4,REAL,,exseruhiuk.mp4
dfdc_train_part_00,wpvnnqoqvc.mp4,dfdc_train_part_00/wpvnnqoqvc.mp4,FAKE,srfefmyjvt.mp4,srfefmyjvt.mp4
dfdc_train_part_00,nfggixifqp.mp4,dfdc_train_part_00/nfggixifqp.mp4,FAKE,jawgcggquk.mp4,jawgcggquk.mp4
dfdc_train_part_00,lnhkjhyhvw.mp4,dfdc_train_part_00/lnhkjhyhvw.mp4,REAL,,lnhkjhyhvw.mp4
dfdc_train_part_00,coujjnypba.mp4,dfdc_train_part_00/coujjnypba.mp4,FAKE,dxfdovivlw.mp4,dxfdovivlw.mp4
dfdc_train_part_00,zepsangjjb.mp4,dfdc_train_part_00/zepsangjjb.mp4,FAKE,nrnklcxdzq.mp4,nrnklcxdzq.mp4
dfdc_train_part_00,nflbwkeqpz.mp4,dfdc_train_part_00/nflbwkeqpz.mp4,FAKE,gnmmhlbzge.mp4,gnmmhlbzge.mp4
dfdc_train_part_00,poxhzrfhha.mp4,dfdc_train_part_00/poxhzrfhha.mp4,FAKE,rnpefxwptv.mp4,rnpefxwptv.mp4
dfdc_train_part_00,kcidxranvr.mp4,dfdc_train_part_00/kcidxranvr.mp4,FAKE,dpevefkefv.mp4,dpevefkefv.mp4
dfdc_train_part_00,jxlhrgwjdt.mp4,dfdc_train_part_00/jxlhrgwjdt.mp4,FAKE,fdpisghkmd.mp4,fdpisghkmd.mp4
dfdc_train_part_00,ybdtkypwez.mp4,dfdc_train_part_00/ybdtkypwez.mp4,FAKE,wynotylpnm.mp4,wynotylpnm.mp4
dfdc_train_part_00,nokldtllhe.mp4,dfdc_train_part_00/nokldtllhe.mp4,FAKE,rmufsuogzn.mp4,rmufsuogzn.mp4
dfdc_train_part_00,lbiprboxjx.mp4,dfdc_train_part_00/lbiprboxjx.mp4,FAKE,xmkwsnuzyq.mp4,xmkwsnuzyq.mp4
dfdc_train_part_00,queqdqiqwj.mp4,dfdc_train_part_00/queqdqiqwj.mp4,FAKE,uprwuohbwx.mp4,uprwuohbwx.mp4
dfdc_train_part_00,fedcdqtboz.mp4,dfdc_train_part_00/fedcdqtboz.mp4,FAKE,jytrvwlewz.mp4,jytrvwlewz.mp4
dfdc_train_part_00,ljenlvwnlm.mp4,dfdc_train_part_00/ljenlvwnlm.mp4,FAKE,jawgcggquk.mp4,jawgcggquk.mp4
dfdc_train_part_00,qwvxbksoeo.mp4,dfdc_train_part_00/qwvxbksoeo.mp4,FAKE,wynotylpnm.mp4,wynotylpnm.mp4
dfdc_train_part_00,yncjoacwmk.mp4,dfdc_train_part_00/yncjoacwmk.mp4,FAKE,fnslimfagb.mp4,fnslimfagb.mp4
dfdc_train_part_00,prdrkaxeob.mp4,dfdc_train_part_00/prdrkaxeob.mp4,REAL,,prdrkaxeob.mp4
dfdc_train_part_00,iftluclqfd.mp4,dfdc_train_part_00/iftluclqfd.mp4,FAKE,gvasarkpfh.mp4,gvasarkpfh.mp4
dfdc_train_part_00,tynejafvov.mp4,dfdc_train_part_00/tynejafvov.mp4,FAKE,dhjnjkzuhq.mp4,dhjnjkzuhq.mp4
dfdc_train_part_00,xnkktewjmu.mp4,dfdc_train_part_00/xnkktewjmu.mp4,FAKE,lnhkjhyhvw.mp4,lnhkjhyhvw.mp4
dfdc_train_part_00,xcmrhxjhfr.mp4,dfdc_train_part_00/xcmrhxjhfr.mp4,FAKE,qarqtkvgby.mp4,qarqtkvgby.mp4
dfdc_train_part_00,fjrueenjyp.mp4,dfdc_train_part_00/fjrueenjyp.mp4,FAKE,nrnklcxdzq.mp4,nrnklcxdzq.mp4
dfdc_train_part_00,wmooshykkb.mp4,dfdc_train_part_00/wmooshykkb.mp4,FAKE,ucthmsajay.mp4,ucthmsajay.mp4
dfdc_train_part_00,epwesrdmpt.mp4,dfdc_train_part_00/epwesrdmpt.mp4,FAKE,wynotylpnm.mp4,wynotylpnm.mp4
dfdc_train_part_00,augwyjvlqa.mp4,dfdc_train_part_00/augwyjvlqa.mp4,FAKE,hicjuubiau.mp4,hicjuubiau.mp4
dfdc_train_part_00,efktbhpilh.mp4,dfdc_train_part_00/efktbhpilh.mp4,FAKE,srfefmyjvt.mp4,srfefmyjvt.mp4
dfdc_train_part_00,cxjtjcinqt.mp4,dfdc_train_part_00/cxjtjcinqt.mp4,FAKE,apvzjkvnwn.mp4,apvzjkvnwn.mp4
dfdc_train_part_00,opsjddoxui.mp4,dfdc_train_part_00/opsjddoxui.mp4,FAKE,qarqtkvgby.mp4,qarqtkvgby.mp4
dfdc_train_part_00,lvuvvfmmli.mp4,dfdc_train_part_00/lvuvvfmmli.mp4,FAKE,fsaronfupy.mp4,fsaronfupy.mp4
dfdc_train_part_00,ibjomudxdp.mp4,dfdc_train_part_00/ibjomudxdp.mp4,FAKE,upmgtackuf.mp4,upmgtackuf.mp4
dfdc_train_part_00,tqsratgvwa.mp4,dfdc_train_part_00/tqsratgvwa.mp4,FAKE,upmgtackuf.mp4,upmgtackuf.mp4
dfdc_train_part_00,kssjbbrmem.mp4,dfdc_train_part_00/kssjbbrmem.mp4,FAKE,fdpisghkmd.mp4,fdpisghkmd.mp4
dfdc_train_part_00,ilflslfgbn.mp4,dfdc_train_part_00/ilflslfgbn.mp4,FAKE,ucthmsajay.mp4,ucthmsajay.mp4
dfdc_train_part_00,vmdpfyfkwi.mp4,dfdc_train_part_00/vmdpfyfkwi.mp4,FAKE,lnjkpdviqb.mp4,lnjkpdviqb.mp4
dfdc_train_part_00,xssuxipwtu.mp4,dfdc_train_part_00/xssuxipwtu.mp4,FAKE,rktrpsdlci.mp4,rktrpsdlci.mp4
dfdc_train_part_00,kfbdnasciu.mp4,dfdc_train_part_00/kfbdnasciu.mp4,FAKE,wfzjxzhdkj.mp4,wfzjxzhdkj.mp4
dfdc_train_part_00,dzpokpqpxr.mp4,dfdc_train_part_00/dzpokpqpxr.mp4,FAKE,kqlvggiqee.mp4,kqlvggiqee.mp4
dfdc_train_part_00,awfjdqqygu.mp4,dfdc_train_part_00/awfjdqqygu.mp4,FAKE,vpmyeepbep.mp4,vpmyeepbep.mp4
dfdc_train_part_00,rdbxcbseek.mp4,dfdc_train_part_00/rdbxcbseek.mp4,FAKE,yxvmusxvcz.mp4,yxvmusxvcz.mp4
dfdc_train_part_00,kfnrvxndoj.mp4,dfdc_train_part_00/kfnrvxndoj.mp4,FAKE,fsaronfupy.mp4,fsaronfupy.mp4
dfdc_train_part_00,pqdeutauqc.mp4,dfdc_train_part_00/pqdeutauqc.mp4,REAL,,pqdeutauqc.mp4
dfdc_train_part_00,uwzlafwdra.mp4,dfdc_train_part_00/uwzlafwdra.mp4,FAKE,vtunvalyji.mp4,vtunvalyji.mp4
dfdc_train_part_00,hsbljbsgxr.mp4,dfdc_train_part_00/hsbljbsgxr.mp4,FAKE,hivnldfvyl.mp4,hivnldfvyl.mp4
dfdc_train_part_00,aaqaifqrwn.mp4,dfdc_train_part_00/aaqaifqrwn.mp4,FAKE,xugmhbetrw.mp4,xugmhbetrw.mp4
dfdc_train_part_00,ksjpgrujqv.mp4,dfdc_train_part_00/ksjpgrujqv.mp4,FAKE,sttnfyptum.mp4,sttnfyptum.mp4
dfdc_train_part_00,dsvopuhqiz.mp4,dfdc_train_part_00/dsvopuhqiz.mp4,FAKE,gnmmhlbzge.mp4,gnmmhlbzge.mp4
dfdc_train_part_00,zovntpfyum.mp4,dfdc_train_part_00/zovntpfyum.mp4,FAKE,gvasarkpfh.mp4,gvasarkpfh.mp4
dfdc_train_part_00,uaspniazcl.mp4,dfdc_train_part_00/uaspniazcl.mp4,FAKE,jawgcggquk.mp4,jawgcggquk.mp4
dfdc_train_part_00,gwzfugbidx.mp4,dfdc_train_part_00/gwzfugbidx.mp4,FAKE,nweufafotd.mp4,nweufafotd.mp4
dfdc_train_part_00,untxvzuldz.mp4,dfdc_train_part_00/untxvzuldz.mp4,FAKE,xdezcezszc.mp4,xdezcezszc.mp4
dfdc_train_part_00,omrtielsni.mp4,dfdc_train_part_00/omrtielsni.mp4,FAKE,fsaronfupy.mp4,fsaronfupy.mp4
dfdc_train_part_00,duciovvndy.mp4,dfdc_train_part_00/duciovvndy.mp4,FAKE,gvasarkpfh.mp4,gvasarkpfh.mp4
dfdc_train_part_00,maxybxfgts.mp4,dfdc_train_part_00/maxybxfgts.mp4,FAKE,hivnldfvyl.mp4,hivnldfvyl.mp4
dfdc_train_part_00,bytfrsxnwi.mp4,dfdc_train_part_00/bytfrsxnwi.mp4,FAKE,uprwuohbwx.mp4,uprwuohbwx.mp4
dfdc_train_part_00,rmplscucbt.mp4,dfdc_train_part_00/rmplscucbt.mp4,FAKE,fnslimfagb.mp4,fnslimfagb.mp4
dfdc_train_part_00,dzlpfpszyv.mp4,dfdc_train_part_00/dzlpfpszyv.mp4,FAKE,dhjnjkzuhq.mp4,dhjnjkzuhq.mp4
dfdc_train_part_00,xjzkfqddyk.mp4,dfdc_train_part_00/xjzkfqddyk.mp4,REAL,,xjzkfqddyk.mp4
dfdc_train_part_00,pjqxxtafix.mp4,dfdc_train_part_00/pjqxxtafix.mp4,FAKE,xmkwsnuzyq.mp4,xmkwsnuzyq.mp4
dfdc_train_part_00,pmmhsciico.mp4,dfdc_train_part_00/pmmhsciico.mp4,FAKE,gnmmhlbzge.mp4,gnmmhlbzge.mp4
dfdc_train_part_00,yihsmubqwx.mp4,dfdc_train_part_00/yihsmubqwx.mp4,FAKE,vtunvalyji.mp4,vtunvalyji.mp4
dfdc_train_part_00,dwkkqhxclz.mp4,dfdc_train_part_00/dwkkqhxclz.mp4,FAKE,rnpefxwptv.mp4,rnpefxwptv.mp4
dfdc_train_part_00,hdgfgvcoqk.mp4,dfdc_train_part_00/hdgfgvcoqk.mp4,FAKE,prdrkaxeob.mp4,prdrkaxeob.mp4
dfdc_train_part_00,jstwvimaml.mp4,dfdc_train_part_00/jstwvimaml.mp4,FAKE,jytrvwlewz.mp4,jytrvwlewz.mp4
dfdc_train_part_00,rfjuhbnlro.mp4,dfdc_train_part_00/rfjuhbnlro.mp4,FAKE,uqtqhiqymz.mp4,uqtqhiqymz.mp4
dfdc_train_part_00,rqlpmeyhqh.mp4,dfdc_train_part_00/rqlpmeyhqh.mp4,FAKE,vpmyeepbep.mp4,vpmyeepbep.mp4
dfdc_train_part_00,pilxtozlrg.mp4,dfdc_train_part_00/pilxtozlrg.mp4,FAKE,jytrvwlewz.mp4,jytrvwlewz.mp4
dfdc_train_part_00,uakmltagvm.mp4,dfdc_train_part_00/uakmltagvm.mp4,FAKE,xchzardbfa.mp4,xchzardbfa.mp4
dfdc_train_part_00,snjzgkxvym.mp4,dfdc_train_part_00/snjzgkxvym.mp4,FAKE,rmufsuogzn.mp4,rmufsuogzn.mp4
dfdc_train_part_00,koxwykmawn.mp4,dfdc_train_part_00/koxwykmawn.mp4,FAKE,syxobtuucp.mp4,syxobtuucp.mp4
dfdc_train_part_00,whpyhuicpe.mp4,dfdc_train_part_00/whpyhuicpe.mp4,FAKE,kqlvggiqee.mp4,kqlvggiqee.mp4
dfdc_train_part_00,zrueallpey.mp4,dfdc_train_part_00/zrueallpey.mp4,FAKE,xjzkfqddyk.mp4,xjzkfqddyk.mp4
dfdc_train_part_00,wjypybysuw.mp4,dfdc_train_part_00/wjypybysuw.mp4,FAKE,jzupayeuln.mp4,jzupayeuln.mp4
dfdc_train_part_00,fufcmupzen.mp4,dfdc_train_part_00/fufcmupzen.mp4,REAL,,fufcmupzen.mp4
dfdc_train_part_00,tkyrsegtdw.mp4,dfdc_train_part_00/tkyrsegtdw.mp4,FAKE,jytrvwlewz.mp4,jytrvwlewz.mp4
dfdc_train_part_00,jqlsethxvz.mp4,dfdc_train_part_00/jqlsethxvz.mp4,FAKE,psjfwjzrrh.mp4,psjfwjzrrh.mp4
dfdc_train_part_00,sakziaduuh.mp4,dfdc_train_part_00/sakziaduuh.mp4,FAKE,xkfliqnmwt.mp4,xkfliqnmwt.mp4
dfdc_train_part_00,uraibiaste.mp4,dfdc_train_part_00/uraibiaste.mp4,FAKE,nweufafotd.mp4,nweufafotd.mp4
dfdc_train_part_00,aiuimrebtg.mp4,dfdc_train_part_00/aiuimrebtg.mp4,FAKE,vpmyeepbep.mp4,vpmyeepbep.mp4
dfdc_train_part_00,mdihiuwzea.mp4,dfdc_train_part_00/mdihiuwzea.mp4,FAKE,nweufafotd.mp4,nweufafotd.mp4
dfdc_train_part_00,idmruoiylw.mp4,dfdc_train_part_00/idmruoiylw.mp4,FAKE,psjfwjzrrh.mp4,psjfwjzrrh.mp4
dfdc_train_part_00,bykgnyykta.mp4,dfdc_train_part_00/bykgnyykta.mp4,FAKE,upmgtackuf.mp4,upmgtackuf.mp4
dfdc_train_part_00,fybkxkgstv.mp4,dfdc_train_part_00/fybkxkgstv.mp4,FAKE,wynotylpnm.mp4,wynotylpnm.mp4
dfdc_train_part_00,gwsmeakcic.mp4,dfdc_train_part_00/gwsmeakcic.mp4,FAKE,ldtgofdaqg.mp4,ldtgofdaqg.mp4
dfdc_train_part_00,llkhptusjn.mp4,dfdc_train_part_00/llkhptusjn.mp4,FAKE,fdpisghkmd.mp4,fdpisghkmd.mp4
dfdc_train_part_00,dywronddes.mp4,dfdc_train_part_00/dywronddes.mp4,FAKE,eppyqpgewp.mp4,eppyqpgewp.mp4
dfdc_train_part_00,kezvvweubg.mp4,dfdc_train_part_00/kezvvweubg.mp4,FAKE,xjzkfqddyk.mp4,xjzkfqddyk.mp4
dfdc_train_part_00,mfvqmuulak.mp4,dfdc_train_part_00/mfvqmuulak.mp4,FAKE,qyqufaskjs.mp4,qyqufaskjs.mp4
dfdc_train_part_00,zpilavstvx.mp4,dfdc_train_part_00/zpilavstvx.mp4,FAKE,hivnldfvyl.mp4,hivnldfvyl.mp4
dfdc_train_part_00,yzuestxcbq.mp4,dfdc_train_part_00/yzuestxcbq.mp4,FAKE,uqtqhiqymz.mp4,uqtqhiqymz.mp4
dfdc_train_part_00,mpuugiqewv.mp4,dfdc_train_part_00/mpuugiqewv.mp4,FAKE,wynotylpnm.mp4,wynotylpnm.mp4
dfdc_train_part_00,cfyayetydv.mp4,dfdc_train_part_00/cfyayetydv.mp4,FAKE,dxfdovivlw.mp4,dxfdovivlw.mp4
dfdc_train_part_00,frmzkdhkzw.mp4,dfdc_train_part_00/frmzkdhkzw.mp4,FAKE,yljecirelf.mp4,yljecirelf.mp4
dfdc_train_part_00,zcnslhnnhl.mp4,dfdc_train_part_00/zcnslhnnhl.mp4,FAKE,fsaronfupy.mp4,fsaronfupy.mp4
dfdc_train_part_00,gtdjfweoyr.mp4,dfdc_train_part_00/gtdjfweoyr.mp4,FAKE,gnmmhlbzge.mp4,gnmmhlbzge.mp4
dfdc_train_part_00,gxonqiyzpk.mp4,dfdc_train_part_00/gxonqiyzpk.mp4,FAKE,prdrkaxeob.mp4,prdrkaxeob.mp4
dfdc_train_part_00,haxnhfvqvs.mp4,dfdc_train_part_00/haxnhfvqvs.mp4,FAKE,xkfliqnmwt.mp4,xkfliqnmwt.mp4
dfdc_train_part_00,rrdamrrple.mp4,dfdc_train_part_00/rrdamrrple.mp4,FAKE,uprwuohbwx.mp4,uprwuohbwx.mp4
dfdc_train_part_00,gccnvdoknm.mp4,dfdc_train_part_00/gccnvdoknm.mp4,FAKE,eiwtggvtfp.mp4,eiwtggvtfp.mp4
dfdc_train_part_00,qcjwsygnxe.mp4,dfdc_train_part_00/qcjwsygnxe.mp4,FAKE,kqlvggiqee.mp4,kqlvggiqee.mp4
dfdc_train_part_00,ryccazlbju.mp4,dfdc_train_part_00/ryccazlbju.mp4,FAKE,heiyoojifp.mp4,heiyoojifp.mp4
dfdc_train_part_00,hasjjkoygr.mp4,dfdc_train_part_00/hasjjkoygr.mp4,FAKE,fopjiyxiqd.mp4,fopjiyxiqd.mp4
dfdc_train_part_00,tdontxxzek.mp4,dfdc_train_part_00/tdontxxzek.mp4,FAKE,xcruhaccxc.mp4,xcruhaccxc.mp4
dfdc_train_part_00,rxicpvwbdn.mp4,dfdc_train_part_00/rxicpvwbdn.mp4,FAKE,heiyoojifp.mp4,heiyoojifp.mp4
dfdc_train_part_00,oyqgwjdwaj.mp4,dfdc_train_part_00/oyqgwjdwaj.mp4,FAKE,fopjiyxiqd.mp4,fopjiyxiqd.mp4
dfdc_train_part_00,uotkopqsnc.mp4,dfdc_train_part_00/uotkopqsnc.mp4,FAKE,xjzkfqddyk.mp4,xjzkfqddyk.mp4
dfdc_train_part_00,gtinxlhder.mp4,dfdc_train_part_00/gtinxlhder.mp4,FAKE,qarqtkvgby.mp4,qarqtkvgby.mp4
dfdc_train_part_00,umpscxhfsk.mp4,dfdc_train_part_00/umpscxhfsk.mp4,FAKE,xdezcezszc.mp4,xdezcezszc.mp4
dfdc_train_part_00,lokzwdldxp.mp4,dfdc_train_part_00/lokzwdldxp.mp4,REAL,,lokzwdldxp.mp4
dfdc_train_part_00,dkojxwpvza.mp4,dfdc_train_part_00/dkojxwpvza.mp4,FAKE,fopjiyxiqd.mp4,fopjiyxiqd.mp4
dfdc_train_part_00,jgybxxtltz.mp4,dfdc_train_part_00/jgybxxtltz.mp4,FAKE,srfefmyjvt.mp4,srfefmyjvt.mp4
dfdc_train_part_00,xykfexpxnv.mp4,dfdc_train_part_00/xykfexpxnv.mp4,FAKE,rktrpsdlci.mp4,rktrpsdlci.mp4
dfdc_train_part_00,cxgieqcozm.mp4,dfdc_train_part_00/cxgieqcozm.mp4,FAKE,uqtqhiqymz.mp4,uqtqhiqymz.mp4
dfdc_train_part_00,ntpmamjdyk.mp4,dfdc_train_part_00/ntpmamjdyk.mp4,FAKE,sttnfyptum.mp4,sttnfyptum.mp4
dfdc_train_part_00,xrqhflacsg.mp4,dfdc_train_part_00/xrqhflacsg.mp4,FAKE,ybnucgidtu.mp4,ybnucgidtu.mp4
dfdc_train_part_00,ikpyxzpiiv.mp4,dfdc_train_part_00/ikpyxzpiiv.mp4,FAKE,pqdeutauqc.mp4,pqdeutauqc.mp4
dfdc_train_part_00,scxgpnknil.mp4,dfdc_train_part_00/scxgpnknil.mp4,FAKE,yxvmusxvcz.mp4,yxvmusxvcz.mp4
dfdc_train_part_00,eefzpdrrji.mp4,dfdc_train_part_00/eefzpdrrji.mp4,FAKE,exxqlfpnbz.mp4,exxqlfpnbz.mp4
dfdc_train_part_00,hplxtssgnz.mp4,dfdc_train_part_00/hplxtssgnz.mp4,REAL,,hplxtssgnz.mp4
dfdc_train_part_00,yajhwipypq.mp4,dfdc_train_part_00/yajhwipypq.mp4,FAKE,hivnldfvyl.mp4,hivnldfvyl.mp4
dfdc_train_part_00,zqjzmarjbk.mp4,dfdc_train_part_00/zqjzmarjbk.mp4,FAKE,heiyoojifp.mp4,heiyoojifp.mp4
dfdc_train_part_00,xnmnhtwtex.mp4,dfdc_train_part_00/xnmnhtwtex.mp4,FAKE,vpmyeepbep.mp4,vpmyeepbep.mp4
dfdc_train_part_00,yqlojrwakg.mp4,dfdc_train_part_00/yqlojrwakg.mp4,FAKE,xkfliqnmwt.mp4,xkfliqnmwt.mp4
dfdc_train_part_00,gfoozygynw.mp4,dfdc_train_part_00/gfoozygynw.mp4,FAKE,fdpisghkmd.mp4,fdpisghkmd.mp4
dfdc_train_part_00,zpbggelffo.mp4,dfdc_train_part_00/zpbggelffo.mp4,FAKE,eppyqpgewp.mp4,eppyqpgewp.mp4
dfdc_train_part_00,ytyptdjoay.mp4,dfdc_train_part_00/ytyptdjoay.mp4,FAKE,pqdeutauqc.mp4,pqdeutauqc.mp4
dfdc_train_part_00,etdliwticv.mp4,dfdc_train_part_00/etdliwticv.mp4,FAKE,dpevefkefv.mp4,dpevefkefv.mp4
dfdc_train_part_00,zmndlwmybr.mp4,dfdc_train_part_00/zmndlwmybr.mp4,FAKE,uprwuohbwx.mp4,uprwuohbwx.mp4
